objectid,no_prop,no_kab,no_kec,no_kel,KABUPATEN,KECAMATAN,KELURAHAN,kepadatan_penduduk,wighted education score,weighted_employment_score,Kab_Gini_2018,Kab_Gini_2019,Kab_Gini_2020,Kab_Gini_2021,Kab_Gini_2022,Kab_Gini_2023,desa_gini_2018,desa_gini_2019,desa_gini_2020,desa_gini_2021,desa_gini_2022,desa_gini_2023
418274,35,1,4,2016,KAB. PACITAN,PACITAN,MENTORO,1.90221353,1083.1,1135.6,0.351,0.398,0.351,0.337,0.338,0.352,0.320203951,0.363080264,0.320203951,0.307432284,0.308344546,0.321116213
419207,35,1,1,2009,KAB. PACITAN,DONOROJO,SUKODONO,2.3242301,1173,786,0.351,0.398,0.351,0.337,0.338,0.352,0.312450181,0.35428824,0.312450181,0.299987781,0.300877952,0.313340353
419304,35,1,3,2001,KAB. PACITAN,PUNUNG,BOMO,1.8059519,838.2,832.2,0.351,0.398,0.351,0.337,0.338,0.352,0.259233638,0.293945835,0.259233638,0.248893835,0.249632392,0.259972195
419306,35,1,2,2002,KAB. PACITAN,PRINGKUKU,SUGIHWARAS,0.70661617,362.4,320.5,0.351,0.398,0.351,0.337,0.338,0.352,0.104246641,0.118205593,0.104246641,0.100088655,0.100385654,0.10454364
419326,35,1,4,2004,KAB. PACITAN,PACITAN,SUKOHARJO,1.15304692,663.3,734.2,0.351,0.398,0.351,0.337,0.338,0.352,0.199641733,0.226374386,0.199641733,0.191678814,0.192247594,0.200210512
419342,35,1,4,2019,KAB. PACITAN,PACITAN,WIDORO,1.37905249,780.1,835.1,0.351,0.398,0.351,0.337,0.338,0.352,0.232899459,0.264085426,0.232899459,0.223610022,0.224273553,0.23356299
425024,35,1,11,2009,KAB. PACITAN,NGADIROJO,COKROKEMBANG,2.28098212,1287.6,1253.6,0.351,0.398,0.351,0.337,0.338,0.352,0.371349246,0.421074074,0.371349246,0.356537595,0.35759557,0.372407221
425410,35,1,1,2001,KAB. PACITAN,DONOROJO,WIDORO,2.09682943,964.2,783.9,0.351,0.398,0.351,0.337,0.338,0.352,0.280674266,0.31825743,0.280674266,0.269479281,0.270278923,0.281473908
425415,35,1,4,2015,KAB. PACITAN,PACITAN,MENADI,1.45369013,840,1026.3,0.351,0.398,0.351,0.337,0.338,0.352,0.262791406,0.297979999,0.262791406,0.252309698,0.253058391,0.2635401
425762,35,1,12,2007,KAB. PACITAN,SUDIMORO,SEMBOWO,1.43625143,630.1,563.8,0.351,0.398,0.351,0.337,0.338,0.352,0.192152494,0.217882315,0.192152494,0.184488292,0.185035735,0.192699937
425840,35,1,5,2004,KAB. PACITAN,KEBONAGUNG,KARANGANYAR,1.38044759,676.2,575.9,0.351,0.398,0.351,0.337,0.338,0.352,0.195200412,0.221338359,0.195200412,0.187414641,0.187970768,0.195756539
435062,35,1,5,2017,KAB. PACITAN,KEBONAGUNG,WONOGONDO,1.38393533,660.8,766.6,0.351,0.398,0.351,0.337,0.338,0.352,0.214193793,0.242875013,0.214193793,0.205650451,0.20626069,0.214804032
435071,35,1,5,2014,KAB. PACITAN,KEBONAGUNG,GEMBUK,2.44141817,1149.4,862.5,0.351,0.398,0.351,0.337,0.338,0.352,0.324057238,0.367449517,0.324057238,0.311131878,0.312055118,0.324980478
435083,35,1,8,2006,KAB. PACITAN,BANDAR,WATUPATOK,2.79577258,1322,1218.3,0.351,0.398,0.351,0.337,0.338,0.352,0.396234659,0.449291722,0.396234659,0.380430428,0.381559302,0.397363533
435180,35,1,1,2008,KAB. PACITAN,DONOROJO,GENDARAN,1.30441485,681.3,567.8,0.351,0.398,0.351,0.337,0.338,0.352,0.19109965,0.216688493,0.19109965,0.183477442,0.184021886,0.191644094
435189,35,1,1,2011,KAB. PACITAN,DONOROJO,DONOROJO,3.27429054,1790.5,1433.5,0.351,0.398,0.351,0.337,0.338,0.352,0.488408698,0.553808154,0.488408698,0.468928009,0.470319487,0.489800176
435192,35,1,4,2005,KAB. PACITAN,PACITAN,KAYEN,1.88407728,1036.6,916.7,0.351,0.398,0.351,0.337,0.338,0.352,0.291443366,0.330468547,0.291443366,0.279818845,0.280649168,0.292273689
435211,35,1,3,2004,KAB. PACITAN,PUNUNG,MENDOLO KIDUL,1.24372817,625.1,444.2,0.351,0.398,0.351,0.337,0.338,0.352,0.169459171,0.192150285,0.169459171,0.162700115,0.163182905,0.16994196
435215,35,1,5,2003,KAB. PACITAN,KEBONAGUNG,KALIPELUS,1.26535216,579.5,428.5,0.351,0.398,0.351,0.337,0.338,0.352,0.164397212,0.186410514,0.164397212,0.157840058,0.158308426,0.16486558
435216,35,1,5,2007,KAB. PACITAN,KEBONAGUNG,SIDOMULYO,3.8804598,1888.9,1704.4,0.351,0.398,0.351,0.337,0.338,0.352,0.556665635,0.631204908,0.556665635,0.534462448,0.53604839,0.558251577
435222,35,1,10,2001,KAB. PACITAN,TULAKAN,JETAK,3.60702096,1604.1,1934.4,0.351,0.398,0.351,0.337,0.338,0.352,0.539947485,0.612248145,0.539947485,0.518411118,0.51994943,0.541485797
435256,35,1,3,2008,KAB. PACITAN,PUNUNG,MANTREN,1.91058411,962.5,602.8,0.351,0.398,0.351,0.337,0.338,0.352,0.252056667,0.285807845,0.252056667,0.242003125,0.242721235,0.252774777
435257,35,1,6,2002,KAB. PACITAN,ARJOSARI,SEDAYU,2.41212115,1144.4,1115.6,0.351,0.398,0.351,0.337,0.338,0.352,0.349105856,0.395852224,0.349105856,0.335181405,0.336176009,0.350100459
435268,35,1,6,2006,KAB. PACITAN,ARJOSARI,PAGUTAN,1.26325952,621.9,759.8,0.351,0.398,0.351,0.337,0.338,0.352,0.203743649,0.231025562,0.203743649,0.195617122,0.196197588,0.204324115
436556,35,1,11,2010,KAB. PACITAN,NGADIROJO,BODAG,1.65667662,748.2,746.6,0.351,0.398,0.351,0.337,0.338,0.352,0.233992038,0.265324305,0.233992038,0.224659022,0.225325666,0.234658682
436557,35,1,12,2006,KAB. PACITAN,SUDIMORO,KLEPU,2.25098755,953.9,606.5,0.351,0.398,0.351,0.337,0.338,0.352,0.26833454,0.304265375,0.26833454,0.257631737,0.258396223,0.269099025
436596,35,1,10,2003,KAB. PACITAN,TULAKAN,WONOANTI,3.53098822,1630.7,1184.9,0.351,0.398,0.351,0.337,0.338,0.352,0.458925331,0.520376871,0.458925331,0.440620617,0.441928097,0.460232811
436880,35,1,10,2008,KAB. PACITAN,TULAKAN,JATIGUNUNG,5.27974118,2418.7,2324.2,0.351,0.398,0.351,0.337,0.338,0.352,0.743180392,0.842694575,0.743180392,0.713537869,0.715655192,0.745297715
436988,35,1,11,2017,KAB. PACITAN,NGADIROJO,WONOSOBO,1.35115057,628.7,482.1,0.351,0.398,0.351,0.337,0.338,0.352,0.179127347,0.20311306,0.179127347,0.171982666,0.172493001,0.179637681
438988,35,1,11,2007,KAB. PACITAN,NGADIROJO,NGADIROJO,1.38254023,821.8,751.3,0.351,0.398,0.351,0.337,0.338,0.352,0.228209486,0.258767452,0.228209486,0.219107114,0.219757283,0.228859656
439053,35,1,11,2013,KAB. PACITAN,NGADIROJO,CANGKRING,0.68638728,396.1,403.8,0.351,0.398,0.351,0.337,0.338,0.352,0.115420548,0.130875721,0.115420548,0.11081688,0.111145713,0.115749382
439066,35,1,5,2018,KAB. PACITAN,KEBONAGUNG,KETEPUNG,2.33469332,1029.3,742.5,0.351,0.398,0.351,0.337,0.338,0.352,0.294301572,0.333709475,0.294301572,0.282563048,0.283401514,0.295140038
439098,35,1,9,2003,KAB. PACITAN,TEGALOMBO,NGRECO,3.7542036,1644.3,1099.1,0.351,0.398,0.351,0.337,0.338,0.352,0.462073929,0.523947076,0.462073929,0.44364363,0.44496008,0.463390379
439184,35,1,10,2005,KAB. PACITAN,TULAKAN,KLUWIH,1.64202811,776.1,733.4,0.351,0.398,0.351,0.337,0.338,0.352,0.234588791,0.266000965,0.234588791,0.225231973,0.225900317,0.235257135
439201,35,1,5,2011,KAB. PACITAN,KEBONAGUNG,KEBONAGUNG,0.66685593,376.7,263,0.351,0.398,0.351,0.337,0.338,0.352,0.097560673,0.110624353,0.097560673,0.093669365,0.093947315,0.097838624
439229,35,1,10,2007,KAB. PACITAN,TULAKAN,TULAKAN,2.77833388,1373.5,1835.6,0.351,0.398,0.351,0.337,0.338,0.352,0.46619791,0.528623271,0.46619791,0.447603121,0.44893132,0.467526109
439274,35,1,5,2016,KAB. PACITAN,KEBONAGUNG,PUNJUNG,1.18513414,557.9,359.2,0.351,0.398,0.351,0.337,0.338,0.352,0.150961874,0.171176142,0.150961874,0.144940602,0.145370693,0.151391965
439343,35,1,5,2006,KAB. PACITAN,KEBONAGUNG,KLESEM,2.39538,1082.7,941.1,0.351,0.398,0.351,0.337,0.338,0.352,0.323662407,0.367001817,0.323662407,0.310752795,0.31167491,0.324584522
439345,35,1,5,2008,KAB. PACITAN,KEBONAGUNG,WORAWARI,1.82129796,823.7,682.8,0.351,0.398,0.351,0.337,0.338,0.352,0.242648855,0.275140297,0.242648855,0.232970553,0.233661861,0.243340163
439348,35,1,8,2002,KAB. PACITAN,BANDAR,NGUNUT,3.71444336,1735.9,1633,0.351,0.398,0.351,0.337,0.338,0.352,0.525965738,0.596394199,0.525965738,0.504987048,0.506485525,0.527464216
439349,35,1,8,2003,KAB. PACITAN,BANDAR,BANDAR,5.77918558,2768.8,2660.1,0.351,0.398,0.351,0.337,0.338,0.352,0.837690118,0.94985945,0.837690118,0.804277976,0.806664558,0.840076699
439354,35,1,9,2009,KAB. PACITAN,TEGALOMBO,KEMUNING,3.99834542,1788.3,1514,0.351,0.398,0.351,0.337,0.338,0.352,0.532344358,0.603626936,0.532344358,0.51111125,0.5126279,0.533861008
439356,35,1,8,2008,KAB. PACITAN,BANDAR,JERUK,5.82034092,2775.5,3303.1,0.351,0.398,0.351,0.337,0.338,0.352,0.908898217,1.030602537,0.908898217,0.872645867,0.87523532,0.911487671
439367,35,1,10,2002,KAB. PACITAN,TULAKAN,NGLARAN,3.72211639,1735.4,1908,0.351,0.398,0.351,0.337,0.338,0.352,0.555603964,0.630001075,0.555603964,0.533443122,0.535026039,0.557186881
439370,35,1,10,2013,KAB. PACITAN,TULAKAN,LOSARI,3.6830537,1675,1682.1,0.351,0.398,0.351,0.337,0.338,0.352,0.523712498,0.593839243,0.523712498,0.502823681,0.504315739,0.525204557
439373,35,1,11,2002,KAB. PACITAN,NGADIROJO,HADIWARNO,2.72043739,1490.1,1525.4,0.351,0.398,0.351,0.337,0.338,0.352,0.441672997,0.500814396,0.441672997,0.42405641,0.425314738,0.442931325
439374,35,1,10,2016,KAB. PACITAN,TULAKAN,KETRO,3.60353322,1716.9,1858.9,0.351,0.398,0.351,0.337,0.338,0.352,0.542739411,0.615413919,0.542739411,0.521091685,0.522637951,0.544285677
439375,35,1,11,2001,KAB. PACITAN,NGADIROJO,SIDOMULYO,3.32800174,1591.8,1745.3,0.351,0.398,0.351,0.337,0.338,0.352,0.504884891,0.57249056,0.504884891,0.484747032,0.48618545,0.506323309
439377,35,1,11,2005,KAB. PACITAN,NGADIROJO,PAGEREJO,3.29033415,1549,1407,0.351,0.398,0.351,0.337,0.338,0.352,0.46280004,0.524770416,0.46280004,0.444340779,0.445659298,0.464118559
439388,35,1,12,2001,KAB. PACITAN,SUDIMORO,PAGERKIDUL,2.199369,1066.7,834.7,0.351,0.398,0.351,0.337,0.338,0.352,0.301130934,0.34145331,0.301130934,0.289120014,0.289977937,0.301988857
439394,35,1,12,2010,KAB. PACITAN,SUDIMORO,SUMBEREJO,2.50698769,1225.1,985.9,0.351,0.398,0.351,0.337,0.338,0.352,0.347819641,0.394393781,0.347819641,0.333946493,0.334937433,0.348810581
443897,35,1,10,2004,KAB. PACITAN,TULAKAN,PADI,4.14343541,1842.3,2459.6,0.351,0.398,0.351,0.337,0.338,0.352,0.645527056,0.731965152,0.645527056,0.619779538,0.621618647,0.647366165
443986,35,1,12,2002,KAB. PACITAN,SUDIMORO,PAGERLOR,2.66184335,1248.6,839.1,0.351,0.398,0.351,0.337,0.338,0.352,0.342074755,0.387879637,0.342074755,0.328430748,0.32940532,0.343049327
446171,35,1,9,2002,KAB. PACITAN,TEGALOMBO,GEDANGAN,1.08957005,517.8,497.4,0.351,0.398,0.351,0.337,0.338,0.352,0.157082664,0.178116525,0.157082664,0.150817259,0.151264788,0.157530193
451829,35,1,10,2006,KAB. PACITAN,TULAKAN,BUNGUR,2.88715137,1418.8,1854,0.351,0.398,0.351,0.337,0.338,0.352,0.477926537,0.541922398,0.477926537,0.45886394,0.460225554,0.479288151
456942,35,1,9,2010,KAB. PACITAN,TEGALOMBO,TAHUNAN,2.62068802,1209.3,759.8,0.351,0.398,0.351,0.337,0.338,0.352,0.327764957,0.371653712,0.327764957,0.314691711,0.315625514,0.32869876
457220,35,1,3,2009,KAB. PACITAN,PUNUNG,MENDOLO LOR,2.13031174,1054.5,913,0.351,0.398,0.351,0.337,0.338,0.352,0.304892926,0.345719044,0.304892926,0.292731954,0.293600595,0.305761567
457231,35,1,3,2007,KAB. PACITAN,PUNUNG,WARENG,1.31278543,654.1,612.8,0.351,0.398,0.351,0.337,0.338,0.352,0.19365212,0.219582745,0.19365212,0.185928103,0.186479819,0.194203835
457236,35,1,6,2016,KAB. PACITAN,ARJOSARI,KARANGREJO,1.99359232,919.3,880.2,0.351,0.398,0.351,0.337,0.338,0.352,0.281483796,0.319175358,0.281483796,0.270256522,0.27105847,0.282285744
457278,35,1,10,2011,KAB. PACITAN,TULAKAN,NGILE,2.71346191,1237.6,1213.1,0.351,0.398,0.351,0.337,0.338,0.352,0.383398628,0.434736905,0.383398628,0.368106375,0.369198678,0.384490931
457281,35,1,9,2011,KAB. PACITAN,TEGALOMBO,TAHUNAN BARU,1.9468566,956.7,788.3,0.351,0.398,0.351,0.337,0.338,0.352,0.273043472,0.309604849,0.273043472,0.262152849,0.262930751,0.273821374
458491,35,1,8,2007,KAB. PACITAN,BANDAR,BANGUNSARI,3.5044814,1633.5,1721.4,0.351,0.398,0.351,0.337,0.338,0.352,0.515077735,0.584048258,0.515077735,0.494533324,0.496000782,0.516545193
458519,35,1,9,2005,KAB. PACITAN,TEGALOMBO,PUCANGOMBO,4.72519048,2052.9,1705.7,0.351,0.398,0.351,0.337,0.338,0.352,0.614310914,0.696569071,0.614310914,0.589808485,0.591558658,0.616061088
458530,35,1,11,2006,KAB. PACITAN,NGADIROJO,WIYORO,1.61621883,940.8,918.6,0.351,0.398,0.351,0.337,0.338,0.352,0.269135954,0.305174102,0.269135954,0.258401187,0.259167956,0.269902723
458539,35,1,12,2004,KAB. PACITAN,SUDIMORO,SUDIMORO,4.2550431,1933.9,1092.1,0.351,0.398,0.351,0.337,0.338,0.352,0.514199887,0.583052864,0.514199887,0.49369049,0.495155447,0.515664844
460776,35,1,3,2012,KAB. PACITAN,PUNUNG,KEBONSARI,1.13630577,520.4,505.9,0.351,0.398,0.351,0.337,0.338,0.352,0.160538373,0.182034964,0.160538373,0.154135133,0.154592507,0.160995747
460777,35,1,4,2009,KAB. PACITAN,PACITAN,BANGUNSARI,3.64329346,2317.7,2140.1,0.351,0.398,0.351,0.337,0.338,0.352,0.63330666,0.718108406,0.63330666,0.608046565,0.609850858,0.635110952
460790,35,1,2,2008,KAB. PACITAN,PRINGKUKU,PRINGKUKU,2.56837192,1294.4,1381.9,0.351,0.398,0.351,0.337,0.338,0.352,0.399806023,0.453341302,0.399806023,0.383859344,0.384998393,0.400945072
460793,35,1,4,1013,KAB. PACITAN,PACITAN,PACITAN,2.42467702,1567.6,1414.7,0.351,0.398,0.351,0.337,0.338,0.352,0.422909225,0.479538096,0.422909225,0.406041051,0.40724592,0.424114095
460797,35,1,6,2003,KAB. PACITAN,ARJOSARI,TREMAS,1.42439312,758.6,864,0.351,0.398,0.351,0.337,0.338,0.352,0.236108546,0.26772422,0.236108546,0.226691111,0.227363785,0.236781219
460812,35,1,7,2009,KAB. PACITAN,NAWANGAN,NGROMO,3.23871559,1510.5,1267.8,0.351,0.398,0.351,0.337,0.338,0.352,0.441670035,0.500811036,0.441670035,0.424053566,0.425311885,0.442928354
467783,35,1,2,2001,KAB. PACITAN,PRINGKUKU,DERSONO,2.22866602,1061.1,992.7,0.351,0.398,0.351,0.337,0.338,0.352,0.31886357,0.361560402,0.31886357,0.306145365,0.307053809,0.319772014
467791,35,1,6,2004,KAB. PACITAN,ARJOSARI,ARJOSARI,1.32534129,707,929.1,0.351,0.398,0.351,0.337,0.338,0.352,0.233144347,0.264363106,0.233144347,0.223845143,0.224509371,0.233808576
468157,35,1,5,2005,KAB. PACITAN,KEBONAGUNG,KATIPUGAL,1.37905249,656.2,514.2,0.351,0.398,0.351,0.337,0.338,0.352,0.186603594,0.2115904,0.186603594,0.179160716,0.17969235,0.187135228
468161,35,1,8,2001,KAB. PACITAN,BANDAR,PETUNGSINARANG,4.34990963,1865.1,2039.8,0.351,0.398,0.351,0.337,0.338,0.352,0.613152788,0.695255868,0.613152788,0.588696552,0.590443426,0.614899662
468165,35,1,9,2007,KAB. PACITAN,TEGALOMBO,PLOSO,4.28713031,1943.8,1753,0.351,0.398,0.351,0.337,0.338,0.352,0.587182664,0.665808263,0.587182664,0.563762273,0.565435158,0.588855549
468169,35,1,11,2011,KAB. PACITAN,NGADIROJO,TANJUNGLOR,1.5011234,678.1,572.4,0.351,0.398,0.351,0.337,0.338,0.352,0.200941254,0.227847917,0.200941254,0.192926503,0.193498985,0.201513736
468182,35,1,11,2016,KAB. PACITAN,NGADIROJO,WONOKARTO,2.30051347,1174.1,866.6,0.351,0.398,0.351,0.337,0.338,0.352,0.319982944,0.362829664,0.319982944,0.307220092,0.308131724,0.320894577
468702,35,1,6,2011,KAB. PACITAN,ARJOSARI,MANGUNHARJO,1.31836581,652.3,468.3,0.351,0.398,0.351,0.337,0.338,0.352,0.178349457,0.202231009,0.178349457,0.171235804,0.171743922,0.178857576
468704,35,1,1,2006,KAB. PACITAN,DONOROJO,GEDOMPOL,2.27958702,1032.5,621.7,0.351,0.398,0.351,0.337,0.338,0.352,0.279031602,0.316394808,0.279031602,0.267902136,0.268697098,0.279826564
468712,35,1,3,2002,KAB. PACITAN,PUNUNG,SOOKA,1.58901446,840,687.9,0.351,0.398,0.351,0.337,0.338,0.352,0.233372082,0.264621335,0.233372082,0.224063793,0.224728671,0.234036959
468715,35,1,2,2007,KAB. PACITAN,PRINGKUKU,DADAPAN,1.39230591,663.9,602,0.351,0.398,0.351,0.337,0.338,0.352,0.197364185,0.223791868,0.197364185,0.189492109,0.190054401,0.197926476
468722,35,1,4,1012,KAB. PACITAN,PACITAN,PUCANGSEWU,2.42607211,1460,1591.5,0.351,0.398,0.351,0.337,0.338,0.352,0.431318824,0.489073766,0.431318824,0.414115224,0.415344053,0.432547653
468757,35,1,6,2008,KAB. PACITAN,ARJOSARI,BORANG,1.81362493,823.1,750.2,0.351,0.398,0.351,0.337,0.338,0.352,0.249396972,0.282792008,0.249396972,0.239449515,0.240160047,0.250107505
